Date,Brooks 100SCCM [mLn/min],Brooks 2.5SLM [mLn/min],Bronkhorst 100SCCM [mLn/min], Bronkhorst 2.5SLM[mLn/min]
2024-12-13 12:52:46,12.68,2214.56,19.99201202392578,1500.0802278518677
2024-12-13 12:52:51,12.78,2219.44,19.987775802612305,1500.0873804092407
2024-12-13 12:52:56,12.78,2217.00,19.990772247314453,1500.0851154327393
2024-12-13 12:53:01,12.68,2217.00,19.996431350708008,1500.100016593933
2024-12-13 12:53:06,12.78,2217.00,19.99341583251953,1500.105619430542
2024-12-13 12:53:11,12.68,2217.00,19.990324020385742,1500.106930732727
2024-12-13 12:53:16,12.68,2214.56,19.991811752319336,1500.1273155212402
2024-12-13 12:53:21,12.78,2217.00,19.991085052490234,1500.1003742218018
2024-12-13 12:53:26,12.78,2209.67,19.988622665405273,1500.1038312911987
2024-12-13 12:53:31,12.78,2226.77,19.992080688476562,1500.1028776168823
2024-12-13 12:53:36,12.68,2217.00,19.998741149902344,1500.0165700912476
2024-12-13 12:53:41,12.78,2217.00,20.001216888427734,1500.064492225647
2024-12-13 12:53:46,12.68,2217.00,20.00019073486328,1499.9855756759644
2024-12-13 12:53:51,12.78,2217.00,20.002254486083984,1499.9852180480957
2024-12-13 12:53:56,12.68,2217.00,20.00278663635254,1499.9237060546875
2024-12-13 12:54:01,12.78,2219.44,20.0087890625,1499.924898147583
2024-12-13 12:54:06,12.78,2217.00,20.009122848510742,1499.9154806137085
2024-12-13 12:54:11,12.68,2219.44,20.01177215576172,1499.8846054077148
2024-12-13 12:54:16,12.58,2217.00,20.006938934326172,1499.79829788208
2024-12-13 12:54:21,12.68,2217.00,20.004348754882812,1499.8780488967896
2024-12-13 12:54:26,12.68,2217.00,20.009580612182617,1499.9897480010986
2024-12-13 12:54:31,12.78,2226.77,20.005638122558594,1499.9703168869019
2024-12-13 12:54:36,12.78,2226.77,20.013553619384766,1499.925136566162
2024-12-13 12:54:42,12.68,2229.21,20.008440017700195,1499.8944997787476
2024-12-13 12:54:47,12.78,2243.86,20.005552291870117,1499.908208847046
2024-12-13 12:54:52,12.78,2231.65,20.002548217773438,1500.0351667404175
2024-12-13 12:54:57,12.78,2226.77,19.997682571411133,1500.004768371582
2024-12-13 12:55:02,12.78,2224.32,20.00124168395996,1500.0380277633667
2024-12-13 12:55:07,12.68,2219.44,19.999645233154297,1500.027060508728
2024-12-13 12:55:12,12.78,2234.09,19.99456787109375,1500.0520944595337
2024-12-13 12:55:17,12.68,2217.00,19.995393753051758,1500.0874996185303
2024-12-13 12:55:22,12.68,2217.00,19.992990493774414,1500.0355243682861
2024-12-13 12:55:27,12.68,2217.00,19.99333381652832,1500.0653266906738
2024-12-13 12:55:32,12.68,2219.44,19.996713638305664,1500.065565109253
2024-12-13 12:55:37,12.68,2219.44,19.988327026367188,1500.1095533370972
2024-12-13 12:55:42,12.68,2219.44,19.988605499267578,1500.123143196106
2024-12-13 12:55:47,12.68,2217.00,19.990230560302734,1500.1115798950195
2024-12-13 12:55:52,12.78,2217.00,19.99149513244629,1500.1170635223389
2024-12-13 12:55:57,12.68,2217.00,19.992645263671875,1500.08225440979
2024-12-13 12:56:02,12.78,2217.00,19.99702262878418,1500.0144243240356
2024-12-13 12:56:07,12.58,2217.00,20.00304412841797,1499.9289512634277
2024-12-13 12:56:12,12.68,2217.00,19.999828338623047,1499.9644756317139
2024-12-13 12:56:17,12.88,2234.09,20.00570297241211,1499.9173879623413
2024-12-13 12:56:22,12.68,2217.00,20.02361297607422,1499.916672706604
2024-12-13 12:56:27,12.78,2219.44,20.01017951965332,1499.9427795410156
2024-12-13 12:56:32,12.68,2219.44,20.013792037963867,1499.8867511749268
2024-12-13 12:56:37,12.68,2217.00,20.00873374938965,1499.936580657959
2024-12-13 12:56:42,12.78,2221.88,20.012149810791016,1499.8655319213867
2024-12-13 12:56:47,12.78,2219.44,20.007122039794922,1499.8728036880493
2024-12-13 12:56:53,12.78,2226.77,20.00724220275879,1499.900460243225
2024-12-13 12:56:58,12.78,2226.77,20.00922203063965,1499.8931884765625
2024-12-13 12:57:03,12.78,2226.77,20.006711959838867,1499.90975856781
2024-12-13 12:57:08,12.78,2226.77,20.001216888427734,1499.9053478240967
2024-12-13 12:57:13,12.68,2217.00,20.006847381591797,1499.924898147583
2024-12-13 12:57:18,12.78,2217.00,20.003660202026367,1499.9767541885376
2024-12-13 12:57:23,12.68,2217.00,19.99725341796875,1500.0145435333252
2024-12-13 12:57:28,12.68,2217.00,20.000946044921875,1500.025749206543
2024-12-13 12:57:33,12.68,2219.44,19.993921279907227,1500.1194477081299
2024-12-13 12:57:38,12.78,2224.32,19.990524291992188,1500.1405477523804
2024-12-13 12:57:43,12.78,2217.00,19.99300765991211,1500.1308917999268
2024-12-13 12:57:48,12.68,2219.44,19.991405487060547,1500.0813007354736
2024-12-13 12:57:53,12.78,2204.79,19.99026870727539,1500.1401901245117
2024-12-13 12:57:58,12.78,2217.00,19.993600845336914,1500.0622272491455
2024-12-13 12:58:03,12.68,2217.00,19.991668701171875,1500.1415014266968
2024-12-13 12:58:08,13.08,2217.00,19.9954891204834,1500.0925064086914
2024-12-13 12:58:13,12.68,2217.00,19.996231079101562,1500.0380277633667
2024-12-13 12:58:18,12.68,2217.00,19.99018669128418,1500.0481605529785
2024-12-13 12:58:23,12.68,2219.44,20.001489639282227,1500.0416040420532
2024-12-13 12:58:28,12.68,2229.21,20.002622604370117,1500.0197887420654
2024-12-13 12:58:33,12.68,2217.00,19.998620986938477,1499.9778270721436
2024-12-13 12:58:38,12.78,2217.00,19.998531341552734,1499.9122619628906
2024-12-13 12:58:43,12.68,2217.00,20.006608963012695,1499.9114274978638
2024-12-13 12:58:48,12.78,2217.00,20.003568649291992,1499.9005794525146
2024-12-13 12:58:53,12.68,2219.44,20.00040054321289,1499.853491783142
2024-12-13 12:58:59,12.68,2217.00,20.01067352294922,1499.8506307601929
2024-12-13 12:59:04,12.68,2217.00,20.010950088500977,1499.876618385315
2024-12-13 12:59:09,12.68,2219.44,20.003694534301758,1499.9146461486816
2024-12-13 12:59:14,12.68,2217.00,20.005695343017578,1499.9316930770874
2024-12-13 12:59:19,12.68,2219.44,20.003559112548828,1499.852180480957
2024-12-13 12:59:24,12.68,2217.00,20.007034301757812,1499.9828338623047
2024-12-13 12:59:29,12.78,2226.77,20.00988006591797,1499.9196529388428
2024-12-13 12:59:34,12.78,2226.77,20.006118774414062,1499.888300895691
2024-12-13 12:59:39,12.78,2229.21,20.00021743774414,1500.0360012054443
2024-12-13 12:59:44,12.68,2226.77,19.998456954956055,1500.0677108764648
2024-12-13 12:59:49,12.78,2219.44,19.995738983154297,1500.0697374343872
2024-12-13 12:59:54,12.68,2217.00,19.99592399597168,1500.0393390655518
2024-12-13 12:59:59,12.68,2217.00,19.987590789794922,1500.0736713409424
2024-12-13 13:00:04,12.68,2217.00,19.996231079101562,1500.0290870666504
2024-12-13 13:00:09,12.78,2226.77,19.987388610839844,1500.0731945037842
2024-12-13 13:00:14,12.78,2224.32,19.991418838500977,1500.1105070114136
2024-12-13 13:00:19,12.68,2217.00,19.98815155029297,1500.0724792480469
2024-12-13 13:00:24,12.68,2217.00,19.99759292602539,1499.9788999557495
2024-12-13 13:00:29,12.68,2217.00,19.990304946899414,1500.1503229141235
2024-12-13 13:00:34,12.68,2217.00,19.99274444580078,1500.1004934310913
2024-12-13 13:00:39,12.68,2217.00,19.9918155670166,1500.070571899414
2024-12-13 13:00:44,12.68,2217.00,19.99323081970215,1500.09286403656
2024-12-13 13:00:49,12.78,2226.77,19.99555206298828,1500.1333951950073
2024-12-13 13:00:54,12.68,2219.44,19.995479583740234,1500.0413656234741
2024-12-13 13:00:59,12.68,2217.00,20.00120735168457,1500.0494718551636
2024-12-13 13:01:05,12.78,2217.00,19.998756408691406,1499.9762773513794
2024-12-13 13:01:10,12.68,2217.00,20.0041561126709,1499.9017715454102
2024-12-13 13:01:15,12.78,2221.88,20.007505416870117,1499.9421834945679
2024-12-13 13:01:20,12.68,2217.00,20.008941650390625,1499.9409914016724
2024-12-13 13:01:25,12.78,2219.44,20.002269744873047,1499.9268054962158
2024-12-13 13:01:30,12.68,2217.00,20.010427474975586,1499.8615980148315
2024-12-13 13:01:35,12.68,2217.00,20.003610610961914,1499.9910593032837
2024-12-13 13:01:40,12.78,2217.00,20.005348205566406,1499.9008178710938
2024-12-13 13:01:45,12.78,2219.44,20.006484985351562,1499.876618385315
2024-12-13 13:01:50,12.68,2226.77,20.007247924804688,1499.8842477798462
2024-12-13 13:01:55,12.78,2226.77,20.003202438354492,1499.8955726623535
2024-12-13 13:02:00,12.78,2226.77,20.004613876342773,1499.910593032837
2024-12-13 13:02:05,12.78,2226.77,20.00051498413086,1499.937891960144
2024-12-13 13:02:10,12.68,2219.44,20.004465103149414,1500.0358819961548
2024-12-13 13:02:15,12.78,2217.00,19.99662208557129,1500.0324249267578
2024-12-13 13:02:20,12.68,2219.44,20.001981735229492,1500.044584274292
2024-12-13 13:02:25,12.78,2226.77,19.997543334960938,1500.0656843185425
2024-12-13 13:02:30,12.68,2219.44,19.995210647583008,1500.0959634780884
2024-12-13 13:02:35,12.68,2219.44,19.997833251953125,1500.1097917556763
2024-12-13 13:02:40,12.68,2217.00,19.992734909057617,1500.1624822616577
2024-12-13 13:02:45,12.68,2217.00,19.992631912231445,1500.1028776168823
2024-12-13 13:02:50,12.68,2219.44,19.995933532714844,1500.1462697982788
2024-12-13 13:02:55,12.68,2217.00,19.995624542236328,1500.077247619629
2024-12-13 13:03:00,12.68,2217.00,19.99061393737793,1500.1353025436401
2024-12-13 13:03:05,12.68,2217.00,19.988203048706055,1500.1118183135986
2024-12-13 13:03:11,12.78,2226.77,19.99007225036621,1500.1078844070435
2024-12-13 13:03:16,12.78,2221.88,19.991361618041992,1500.1078844070435
2024-12-13 13:03:21,12.78,2217.00,19.994953155517578,1500.0336170196533
2024-12-13 13:03:26,12.68,2217.00,20.00277328491211,1499.9549388885498
2024-12-13 13:03:31,12.78,2217.00,20.004234313964844,1499.9276399612427
2024-12-13 13:03:36,12.68,2219.44,20.001487731933594,1499.8716115951538
2024-12-13 13:03:41,12.78,2217.00,20.006763458251953,1499.859094619751
2024-12-13 13:03:46,12.68,2217.00,20.000364303588867,1499.9475479125977
2024-12-13 13:03:51,12.78,2219.44,20.004924774169922,1499.9275207519531
2024-12-13 13:03:56,12.68,2217.00,20.00388526916504,1499.9008178710938
2024-12-13 13:04:01,12.68,2217.00,20.010486602783203,1499.9032020568848
2024-12-13 13:04:06,12.68,2217.00,20.006677627563477,1499.8575448989868
2024-12-13 13:04:11,12.68,2217.00,20.006011962890625,1499.9271631240845
2024-12-13 13:04:16,12.68,2217.00,20.005027770996094,1499.8855590820312
2024-12-13 13:04:21,12.78,2226.77,20.00470733642578,1499.8425245285034
2024-12-13 13:04:26,12.78,2229.21,20.002214431762695,1499.965786933899
2024-12-13 13:04:31,12.78,2226.77,20.00174903869629,1499.944806098938
2024-12-13 13:04:36,12.78,2224.32,20.003782272338867,1499.9366998672485
2024-12-13 13:04:41,12.78,2217.00,19.997222900390625,1500.0704526901245
2024-12-13 13:04:46,12.68,2217.00,19.99917984008789,1500.0054836273193
2024-12-13 13:04:51,12.78,2221.88,19.994901657104492,1500.0733137130737
2024-12-13 13:04:56,12.68,2219.44,19.992401123046875,1500.0535249710083
2024-12-13 13:05:01,12.68,2217.00,19.993858337402344,1500.135898590088
2024-12-13 13:05:06,12.78,2217.00,19.99017906188965,1500.1155138015747
2024-12-13 13:05:11,12.68,2217.00,19.996009826660156,1500.157356262207
2024-12-13 13:05:16,12.68,2219.44,19.99333953857422,1500.0734329223633
2024-12-13 13:05:22,12.68,2217.00,19.996965408325195,1500.1249313354492
2024-12-13 13:05:27,12.68,2217.00,19.99417495727539,1500.1341104507446
2024-12-13 13:05:32,12.68,2217.00,19.990489959716797,1500.1622438430786
2024-12-13 13:05:37,12.78,2219.44,19.992177963256836,1500.1001358032227
2024-12-13 13:05:42,12.68,2217.00,19.994178771972656,1500.1440048217773
2024-12-13 13:05:47,12.68,2217.00,19.99578857421875,1500.0011920928955
2024-12-13 13:05:52,12.68,2217.00,19.996299743652344,1500.0211000442505
2024-12-13 13:05:57,12.68,2217.00,20.004215240478516,1499.9401569366455
2024-12-13 13:06:02,12.68,2217.00,20.000911712646484,1499.942660331726
2024-12-13 13:06:07,12.68,2217.00,20.00985336303711,1499.9386072158813
2024-12-13 13:06:12,12.68,2217.00,20.006572723388672,1499.8996257781982
2024-12-13 13:06:17,12.68,2219.44,20.005659103393555,1499.8652935028076
2024-12-13 13:06:22,12.68,2217.00,20.008087158203125,1499.8586177825928
2024-12-13 13:06:27,12.68,2219.44,20.007896423339844,1499.9357461929321
2024-12-13 13:06:32,12.68,2217.00,20.01419448852539,1499.891996383667
2024-12-13 13:06:37,12.78,2226.77,20.003150939941406,1499.9008178710938
2024-12-13 13:06:42,12.68,2226.77,20.0086727142334,1499.8620748519897
2024-12-13 13:06:47,12.78,2226.77,20.01020622253418,1499.8973608016968
2024-12-13 13:06:52,12.78,2226.77,20.008800506591797,1499.9544620513916
2024-12-13 13:06:57,12.78,2226.77,20.004188537597656,1499.9852180480957
2024-12-13 13:07:02,12.78,2226.77,20.006168365478516,1499.9991655349731
2024-12-13 13:07:07,12.78,2226.77,20.000125885009766,1500.0441074371338
2024-12-13 13:07:12,12.78,2219.44,19.993648529052734,1500.0741481781006
2024-12-13 13:07:17,12.68,2217.00,19.995542526245117,1500.0813007354736
2024-12-13 13:07:22,12.78,2217.00,19.99211883544922,1500.118374824524
2024-12-13 13:07:28,12.68,2217.00,19.989173889160156,1500.166893005371
2024-12-13 13:07:33,12.68,2217.00,19.996641159057617,1500.1486539840698
2024-12-13 13:07:38,12.78,2214.56,19.9903564453125,1500.1511573791504
2024-12-13 13:07:43,12.68,2217.00,19.992109298706055,1500.085473060608
2024-12-13 13:07:48,12.68,2217.00,19.99167823791504,1500.143051147461
2024-12-13 13:07:53,12.68,2219.44,19.99365234375,1500.0972747802734
2024-12-13 13:07:58,12.68,2217.00,19.995563507080078,1500.0574588775635
2024-12-13 13:08:03,12.68,2219.44,19.994226455688477,1500.0505447387695
2024-12-13 13:08:08,12.78,2217.00,19.99521827697754,1500.0231266021729
2024-12-13 13:08:13,12.78,2217.00,20.000940322875977,1499.967098236084
2024-12-13 13:08:18,12.68,2217.00,19.998130798339844,1500.0132322311401
2024-12-13 13:08:23,12.68,2217.00,20.00046730041504,1499.9661445617676
2024-12-13 13:08:28,12.68,2217.00,19.997888565063477,1499.9637603759766
2024-12-13 13:08:33,12.68,2217.00,20.00780487060547,1499.944567680359
2024-12-13 13:08:38,12.78,2219.44,20.003414154052734,1499.889850616455
2024-12-13 13:08:43,12.68,2217.00,20.007400512695312,1499.792218208313
2024-12-13 13:08:48,12.68,2217.00,20.012815475463867,1499.8996257781982
2024-12-13 13:08:53,12.78,2219.44,20.0098876953125,1499.9395608901978
2024-12-13 13:08:58,12.68,2217.00,20.007915496826172,1499.9459981918335
2024-12-13 13:09:03,12.68,2217.00,20.005338668823242,1499.9620914459229
2024-12-13 13:09:08,12.68,2217.00,20.00524139404297,1499.9780654907227
2024-12-13 13:09:13,12.68,2217.00,20.00663948059082,1499.8935461044312
2024-12-13 13:09:18,12.78,2217.00,20.003131866455078,1499.92036819458
2024-12-13 13:09:23,12.68,2217.00,20.00460433959961,1499.9605417251587
2024-12-13 13:09:28,12.78,2217.00,20.006193161010742,1499.92036819458
2024-12-13 13:09:34,12.68,2217.00,20.00146484375,1500.042200088501
2024-12-13 13:09:39,12.78,2226.77,19.997528076171875,1500.036358833313
2024-12-13 13:09:44,12.78,2226.77,19.998594284057617,1500.1153945922852
2024-12-13 13:09:49,12.88,2226.77,19.997787475585938,1500.089168548584
2024-12-13 13:09:54,12.78,2226.77,19.992734909057617,1500.0866651535034
2024-12-13 13:09:59,12.78,2226.77,19.99692153930664,1500.1364946365356
2024-12-13 13:10:04,12.68,2219.44,19.996540069580078,1500.073790550232
2024-12-13 13:10:09,12.78,2217.00,19.99034881591797,1500.1251697540283
2024-12-13 13:10:14,12.68,2217.00,19.99102783203125,1500.1295804977417
2024-12-13 13:10:19,12.68,2217.00,19.995452880859375,1500.1180171966553
2024-12-13 13:10:24,12.68,2217.00,19.99609375,1500.0821352005005
2024-12-13 13:10:29,12.68,2217.00,19.99289321899414,1500.1106262207031
2024-12-13 13:10:34,12.68,2217.00,19.994932174682617,1500.1507997512817
2024-12-13 13:10:39,12.78,2217.00,19.993722915649414,1500.0574588775635
2024-12-13 13:10:44,12.68,2217.00,19.995742797851562,1499.9456405639648
2024-12-13 13:10:49,12.68,2217.00,20.003053665161133,1499.9102354049683
2024-12-13 13:10:54,12.68,2217.00,19.999034881591797,1499.955654144287
2024-12-13 13:10:59,12.68,2217.00,20.003236770629883,1499.9289512634277
2024-12-13 13:11:04,12.68,2217.00,20.012828826904297,1499.925136566162
2024-12-13 13:11:09,12.68,2217.00,20.00798225402832,1499.8944997787476
2024-12-13 13:11:14,12.58,2217.00,20.010957717895508,1499.8987913131714
2024-12-13 13:11:19,12.78,2226.77,20.008235931396484,1499.85671043396
2024-12-13 13:11:24,12.78,2217.00,20.00212860107422,1499.9133348464966
2024-12-13 13:11:29,12.68,2219.44,31.030662536621094,1499.9502897262573
2024-12-13 13:11:34,12.78,2217.00,31.006216049194336,1499.9887943267822
2024-12-13 13:11:40,12.68,2219.44,31.007678985595703,1499.955177307129
2024-12-13 13:11:45,12.68,2217.00,31.01015281677246,1499.928593635559
2024-12-13 13:11:50,12.68,2217.00,31.01842498779297,1499.9877214431763
2024-12-13 13:11:55,12.78,2217.00,31.002958297729492,1499.9288320541382
2024-12-13 13:12:00,12.68,2217.00,31.00446319580078,1500.042200088501
2024-12-13 13:12:05,12.68,2221.88,31.006223678588867,1500.0489950180054
2024-12-13 13:12:10,12.68,2202.35,31.00156021118164,1500.0786781311035
2024-12-13 13:12:15,12.68,2219.44,30.990407943725586,1500.1506805419922
2024-12-13 13:12:20,12.78,2226.77,30.9867000579834,1500.0606775283813
2024-12-13 13:12:25,12.78,2226.77,30.9888916015625,1500.1099109649658
2024-12-13 13:12:30,12.78,2226.77,30.992488861083984,1500.1367330551147
2024-12-13 13:12:35,12.78,2226.77,30.98263931274414,1500.1060962677002
2024-12-13 13:12:40,12.88,2246.30,30.9896183013916,1500.187635421753
2024-12-13 13:12:45,12.78,2217.00,30.991573333740234,1500.0855922698975
2024-12-13 13:12:50,12.68,2219.44,30.988065719604492,1500.1089572906494
2024-12-13 13:12:55,12.68,2217.00,30.99714469909668,1500.0805854797363
2024-12-13 13:13:00,12.68,2217.00,30.98854637145996,1500.1182556152344
2024-12-13 13:13:05,12.78,2217.00,31.005266189575195,1499.96018409729
2024-12-13 13:13:10,12.68,2217.00,30.99720001220703,1499.9977350234985
2024-12-13 13:13:15,12.68,2219.44,31.000591278076172,1499.8955726623535
2024-12-13 13:13:20,12.68,2217.00,30.9981632232666,1499.9617338180542
2024-12-13 13:13:25,12.68,2219.44,31.007078170776367,1499.9313354492188
2024-12-13 13:13:30,12.68,2217.00,31.00867462158203,1499.9043941497803
2024-12-13 13:13:35,12.68,2217.00,31.00461769104004,1499.8944997787476
2024-12-13 13:13:40,12.68,2217.00,31.00181007385254,1499.8691082000732
2024-12-13 13:13:46,12.68,2219.44,31.01076889038086,1499.8685121536255
2024-12-13 13:13:51,12.68,2217.00,31.01487159729004,1499.8407363891602
2024-12-13 13:13:56,12.68,2217.00,31.007951736450195,1499.8388290405273
2024-12-13 13:14:01,12.78,2217.00,31.011350631713867,1499.8319149017334
2024-12-13 13:14:06,12.68,2219.44,31.008338928222656,1499.8732805252075
2024-12-13 13:14:11,12.68,2217.00,31.00725555419922,1499.8992681503296
2024-12-13 13:14:16,12.68,2217.00,31.00899314880371,1499.9083280563354
2024-12-13 13:14:21,12.78,2217.00,31.000946044921875,1500.0383853912354
2024-12-13 13:14:26,12.78,2226.77,31.002220153808594,1500.0334978103638
2024-12-13 13:14:31,12.68,2217.00,30.999399185180664,1500.0298023223877
2024-12-13 13:14:36,12.68,2217.00,30.99724006652832,1500.115990638733
2024-12-13 13:14:41,12.68,2217.00,30.995271682739258,1500.096082687378
2024-12-13 13:14:46,12.78,2226.77,30.992929458618164,1500.0770092010498
2024-12-13 13:14:51,12.78,2226.77,30.99661636352539,1500.0888109207153
2024-12-13 13:14:56,12.78,2226.77,30.99134063720703,1500.1739263534546
2024-12-13 13:15:01,12.78,2226.77,30.98987579345703,1500.0213384628296
2024-12-13 13:15:06,12.68,2226.77,30.997629165649414,1500.117540359497
2024-12-13 13:15:11,12.78,2229.21,30.998384475708008,1500.076174736023
2024-12-13 13:15:16,12.68,2221.88,30.99884033203125,1500.1188516616821
2024-12-13 13:15:21,12.78,2217.00,30.99542999267578,1500.0789165496826
2024-12-13 13:15:26,12.68,2217.00,30.99009895324707,1500.042200088501
2024-12-13 13:15:31,12.78,2217.00,30.997587203979492,1500.0650882720947
2024-12-13 13:15:36,12.68,2217.00,31.002092361450195,1499.9791383743286
2024-12-13 13:15:41,12.78,2224.32,31.002527236938477,1500.016450881958
2024-12-13 13:15:46,12.68,2217.00,31.005640029907227,1499.9549388885498
2024-12-13 13:15:51,12.78,2217.00,31.007110595703125,1499.8540878295898
2024-12-13 13:15:57,12.78,2217.00,31.006866455078125,1499.9284744262695
2024-12-13 13:16:02,12.68,2217.00,31.006824493408203,1499.932050704956
2024-12-13 13:16:07,12.78,2217.00,31.004798889160156,1499.92036819458
